12.879999999999995	26.840000000000032
32.15999999999997	66.50000000000003
12.479999999999905	27.600000000000023
32.05000000000007	67.70000000000002
48.24000000000001	87.21
44.95999999999992	87.21000000000001
14.129999999999995	32.089999999999975
14.56000000000006	33.849999999999966
25.440000000000055	53.60000000000002
25.659999999999968	53.60000000000002
36.5	71.82000000000002
34.539999999999964	68.67999999999998
11.56000000000006	26.310000000000002
26.110000000000014	55.870000000000005
11.480000000000018	25.859999999999957
25.620000000000005	55.31999999999999
34.15000000000009	76.13999999999999
35.319999999999936	75.34999999999997
15.620000000000005	33.43000000000001
53.770000000000095	108.32000000000001
57.289999999999964	104.0
17.50999999999999	38.80000000000001
37.93999999999994	78.49000000000001
66.7700000000001	116.92
37.879999999999995	74.68
34.34000000000003	77.94999999999993
42.930000000000064	79.71999999999997
36.569999999999936	76.76999999999998
36.57000000000005	77.67000000000002
31.77000000000004	74.5
28.639999999999986	64.37
30.529999999999973	67.32
29.980000000000018	66.23000000000002
9.149999999999977	21.610000000000014
21.610000000000014	48.26999999999998
20.979999999999905	48.51999999999998
11.5	24.639999999999986
31.069999999999936	68.36000000000001
31.889999999999986	68.94999999999999
12.089999999999918	26.420000000000016
11.690000000000055	25.629999999999995
17.040000000000077	37.379999999999995
16.860000000000014	35.81999999999999
20.660000000000082	44.06
19.74000000000001	42.94
28.389999999999986	57.73000000000002
26.980000000000018	58.05000000000001
40.879999999999995	76.86000000000001
38.98000000000002	78.75999999999999
12.300000000000068	26.80000000000001
13.269999999999982	27.600000000000023
36.25	75.77000000000001
37.27999999999997	78.1
38.789999999999964	84.57999999999998
42.17000000000007	84.16
41.95999999999992	85.01000000000002
50.65999999999997	108.99000000000001
54.899999999999864	110.41999999999999
60.610000000000014	108.92999999999999
30.480000000000018	64.91999999999996
29.030000000000086	61.40000000000009
27.58000000000004	64.09999999999997
48.679999999999836	112.70000000000002
61.69999999999993	113.39
57.49000000000001	116.55
61.16999999999996	123.93
35.18999999999994	70.58000000000004
27.769999999999982	71.02000000000004
27.980000000000018	67.63
31.58000000000004	68.44999999999999
47.01999999999998	96.25
46.079999999999984	95.86000000000001
50.54000000000008	95.36999999999998
50.05000000000001	117.80000000000001
48.72999999999979	115.80999999999999
63.280000000000086	116.45
29.299999999999955	64.13
31.159999999999968	65.51000000000005
30.519999999999982	66.13
37.71999999999997	81.30000000000001
43.950000000000045	84.38
41.75	83.5
58.539999999999964	100.20000000000002
43.76999999999998	104.48000000000002
53.79000000000008	101.25
18.519999999999982	49.31000000000006
36.63000000000011	80.94
37.639999999999986	80.40000000000003
19.61999999999989	64.91000000000003
55.84999999999991	125.15999999999997
56.770000000000095	112.34
20.480000000000018	61.299999999999955
43.610000000000014	90.63999999999999
45.46999999999997	96.44
45.77999999999997	94.31
57.569999999999936	109.43
50.099999999999966	118.76999999999998
58.27999999999997	106.21000000000001
26.200000000000045	68.68999999999994
38.15000000000009	81.39000000000004
40.43999999999994	80.10999999999996
40.68999999999994	80.88
34.34000000000003	72.5
35.32000000000005	71.71000000000004
34.969999999999914	71.89000000000004
50.17999999999995	98.88
48.70999999999992	94.85999999999999
45.77999999999997	97.04999999999998
